,x1,y1,z1
2659,1093,229,0.784094821
2660,1093,261,0.827509347
2661,1093,293,0.789634101
2662,1093,325,0.829060545
2663,1093,357,0.796709782
2664,1093,389,0.765162247
2665,1093,421,0.734628606
2666,1093,453,0.705220633
2667,1093,485,0.676987096
2668,1093,517,0.649936824
2669,1093,549,0.624053626
2670,1093,581,0.524935274
2671,1093,613,0.430695447
2672,1093,645,0.412086122
2673,1093,677,0.330427298
2674,1093,709,0.259768217
2675,1093,741,0.248756782
2676,1093,773,0.192301938
2677,1093,805,0.146332221
2678,1093,837,0.109761338
2679,1093,869,0.061495323
2680,1093,901,0.044373317
2681,1093,933,0.03169161
2682,1093,965,0.016084494
2683,1093,997,0.011157271
2684,1093,1029,0.005318358
2685,1093,1061,0.002436797
2686,1093,1093,0.000703397
2687,1093,1125,0.001622518
2688,1093,1157,0.005015887
2689,1093,1189,0.009776723
2690,1093,1221,0.013147734
2691,1093,1253,0.023313502
2692,1093,1285,0.050525662
2693,1093,1317,0.062167517
2694,1093,1349,0.094122286
2695,1093,1381,0.164042679
2696,1093,1413,0.18842909
2697,1093,1445,0.250673935
2698,1093,1477,0.321319184
2699,1093,1509,0.398006997
2700,1093,1541,0.477771625
2701,1093,1573,0.510876074
2702,1093,1605,0.633811275
2703,1093,1637,0.70440303
2704,1093,1669,0.730377729
2705,1093,1701,0.78954479
2706,1093,1733,0.839773472
2707,1093,1765,0.902325643
2708,1093,1797,0.930438588
2709,1093,1829,0.939080143
2710,1093,1861,0.95797769
2711,1093,1893,0.978301679
2712,1093,1925,0.981389422
2713,1093,1957,0.988042755
2714,1093,1989,0.992491605
2715,1093,2021,0.995390194
2716,1093,2053,0.997231684
2717,1093,2085,0.997683464
2718,1093,2117,0.999064186
2719,1093,2149,0.999646166
2720,1093,2181,0.999709001
2721,1093,2213,0.999842574
2722,1093,2245,0.999916495
2723,1093,2277,0.999956553
2724,1093,2309,0.999964697
2725,1093,2341,0.999988884
2726,1093,2373,0.99999453
2727,1093,2405,0.999995596
2728,1093,2437,0.999998744
2729,1093,2469,0.999999414
2730,1125,5,0.245882099
2731,1125,37,0.610120712
2732,1125,69,0.528510135
2733,1125,101,0.656308024
2734,1125,133,0.744166412
2735,1125,165,0.806862034
2736,1125,197,0.852724662
2737,1125,229,0.812581712
2738,1125,261,0.853621544
2739,1125,293,0.821287947
2740,1125,325,0.790239579
2741,1125,357,0.830823097
2742,1125,389,0.804240193
2743,1125,421,0.778404603
2744,1125,453,0.753412082
2745,1125,485,0.729306869
2746,1125,517,0.633580459
2747,1125,549,0.611885726
2748,1125,581,0.59124479
2749,1125,613,0.571584721
2750,1125,645,0.482727535
2751,1125,677,0.399622318
2752,1125,709,0.324820408
2753,1125,741,0.314149961
2754,1125,773,0.204403606
2755,1125,805,0.158698059
2756,1125,837,0.121661499
2757,1125,869,0.070569923
2758,1125,901,0.069127593
